pid,rank,name,link,points,points_moved,tourneys_played,points_losing,points_gaining
i0a5,1440T,Berk Ilkel,/en/players/berk-ilkel/i0a5/overview,3,-,7,-,-
s0lv,1440T,Atharva Sharma,/en/players/atharva-sharma/s0lv/overview,3,-,7,-,-
a0i6,1442T,Filip Apltauer,/en/players/filip-apltauer/a0i6/overview,3,-,7,-,-
s0s2,1442T,Federico Salomone,/en/players/federico-salomone/s0s2/overview,3,-,7,-,-
gc99,1444T,Peter Goldsteiner,/en/players/peter-goldsteiner/gc99/overview,3,-,7,-,-
hh23,1444T,Tim Heger,/en/players/tim-heger/hh23/overview,3,-,7,-,-
j0ct,1444T,William Jansen,/en/players/william-jansen/j0ct/overview,3,-,7,-,-
lh86,1444T,Joel Angel Lucero,/en/players/joel-angel-lucero/lh86/overview,3,-,7,-,-
m0hy,1444T,Finn Murgett,/en/players/finn-murgett/m0hy/overview,3,-,7,-,-
n0dr,1444T,Bryce Nakashima,/en/players/bryce-nakashima/n0dr/overview,3,-,7,-,-
r0gp,1444T,Giacomo Revelli,/en/players/giacomo-revelli/r0gp/overview,3,-,7,-,-
s0um,1444T,Josip Simundza,/en/players/josip-simundza/s0um/overview,3,-,7,-,-
d0jw,1452T,Jiayang Dong,/en/players/jiayang-dong/d0jw/overview,3,-,8,-,-
e0cf,1452T,Gabriel Elicha Navas,/en/players/gabriel-elicha-navas/e0cf/overview,3,-,8,-,-
m0e2,1452T,Matvey Minin,/en/players/matvey-minin/m0e2/overview,3,-,8,-,-
n0b3,1452T,Joao Marcos Nusdeo,/en/players/joao-marcos-nusdeo/n0b3/overview,3,-,8,-,-
r0fq,1452T,Hudson Rivera,/en/players/hudson-rivera/r0fq/overview,3,-,8,-,-
r0ir,1452T,Gino Romano,/en/players/gino-romano/r0ir/overview,3,-,8,-,-
rc53,1452T,Gabriel Roveri Sidney,/en/players/gabriel-roveri-sidney/rc53/overview,3,-,8,-,-
s0uu,1452T,Maxim Shin,/en/players/maxim-shin/s0uu/overview,3,-,8,-,-
v0e0,1452T,Pavel Verbin,/en/players/pavel-verbin/v0e0/overview,3,+1,8,-,-
v502,1452T,Ranjeet Virali-Murugesan,/en/players/ranjeet-virali-murugesan/v502/overview,3,-,8,-,-
va31,1452T,Stefan Vujic,/en/players/stefan-vujic/va31/overview,3,-,8,-,-
b0pw,1463T,Kaylan Bigun,/en/players/kaylan-bigun/b0pw/overview,3,+1,9,-,-
d0lb,1463T,Fabio De Michele,/en/players/fabio-de-michele/d0lb/overview,3,-,9,-,-
d09v,1463T,Ivan Denisov,/en/players/ivan-denisov/d09v/overview,3,-,9,-,-
h0cp,1463T,Kabir Hans,/en/players/kabir-hans/h0cp/overview,3,-,9,-,-
ke42,1463T,Krittin Koaykul,/en/players/krittin-koaykul/ke42/overview,3,-,9,-,-
k0he,1463T,Ioannis Kountourakis,/en/players/ioannis-kountourakis/k0he/overview,3,-,9,-,-
k0a5,1463T,Natthasith Kunsuwan,/en/players/natthasith-kunsuwan/k0a5/overview,3,+1,9,-,-
l0g4,1463T,Lorenzo Lorusso,/en/players/lorenzo-lorusso/l0g4/overview,3,-,9,-,-
m0jx,1463T,Maurus Malgiaritta,/en/players/maurus-malgiaritta/m0jx/overview,3,-,9,-,-
q02o,1463T,Rudy Quan,/en/players/rudy-quan/q02o/overview,3,-,9,-,-
w0de,1463T,Ben Weintraub,/en/players/ben-weintraub/w0de/overview,3,-,9,-,-
bu48,1474T,Andrea Bolla,/en/players/andrea-bolla/bu48/overview,3,-,10,-,-
p0ks,1474T,Lasse Poertner,/en/players/lasse-poertner/p0ks/overview,3,+1,10,-,-
m0n2,1476T,Radovan Michalik,/en/players/radovan-michalik/m0n2/overview,3,-,10,-,-
n0d7,1476T,Peter Nad,/en/players/peter-nad/n0d7/overview,3,-,10,-,-
a0i0,1478T,Simone Agostini,/en/players/simone-agostini/a0i0/overview,3,-,11,-,-
c0b9,1478T,Kuzey Cekirge,/en/players/kuzey-cekirge/c0b9/overview,3,-,11,-,-
c0ms,1478T,Ethan Cook,/en/players/ethan-cook/c0ms/overview,3,-,11,-,-
pl60,1478T,Tomislav Edward Papac,/en/players/tomislav-edward-papac/pl60/overview,3,-,11,-,-
p0iz,1478T,Enrique Pena,/en/players/enrique-pena/p0iz/overview,3,-,11,-,-
s0n4,1478T,Dylan Salton,/en/players/dylan-salton/s0n4/overview,3,-,11,-,-
ag64,1484T,Parth Aggarwal,/en/players/parth-aggarwal/ag64/overview,3,-,12,-,-
b0ea,1484T,Alexis Boureau,/en/players/alexis-boureau/b0ea/overview,3,-,12,1,-
k0jc,1484T,Jack Karlsson Wistrand,/en/players/jack-karlsson-wistrand/k0jc/overview,3,-,12,-,-
mw83,1484T,Jody Maginley,/en/players/jody-maginley/mw83/overview,3,-,12,-,-
s0u5,1484T,Tai Sach,/en/players/tai-sach/s0u5/overview,3,-,12,-,-
a0j5,1489T,Stefan Adrian Andreescu,/en/players/stefan-adrian-andreescu/a0j5/overview,3,-,13,-,-
m09j,1489T,Louroi Martinez,/en/players/louroi-martinez/m09j/overview,3,-,13,-,-
p0im,1491,Aleksa Pisaric,/en/players/aleksa-pisaric/p0im/overview,3,-,15,-,-
a0lt,1492T,Vishwa Aduru,/en/players/vishwa-aduru/a0lt/overview,2,-,1,-,-
bl61,1492T,Filip Bergevi,/en/players/filip-bergevi/bl61/overview,2,-,1,-,-
ch60,1492T,Franco Capalbo,/en/players/franco-capalbo/ch60/overview,2,-,1,-,-
e830,1492T,Eduard Esteve Lobato,/en/players/eduard-esteve-lobato/e830/overview,2,-,1,-,-
fc00,1492T,Andres Fernandez Canovas,/en/players/andres-fernandez-canovas/fc00/overview,2,-,1,-,-
i165,1492T,Denis Istomin,/en/players/denis-istomin/i165/overview,2,-,1,-,-
j543,1492T,Luke Johnson,/en/players/luke-johnson/j543/overview,2,-,1,-,-
k0bd,1492T,Lukas Krainer,/en/players/lukas-krainer/k0bd/overview,2,-,1,2,-
l0ci,1492T,Francisco Llanes,/en/players/francisco-llanes/l0ci/overview,2,-,1,-,-
m815,1492T,Toshihide Matsui,/en/players/toshihide-matsui/m815/overview,2,-,1,-,-
o411,1492T,Albano Olivetti,/en/players/albano-olivetti/o411/overview,2,-,1,-,-
pe69,1492T,David Pel,/en/players/david-pel/pe69/overview,2,-,1,-,-
s0rl,1492T,Aristarkh Safonov,/en/players/aristarkh-safonov/s0rl/overview,2,-,1,-,-
sj55,1492T,John-Patrick Smith,/en/players/john-patrick-smith/sj55/overview,2,-,1,-,-
t0fw,1492T,Nathan Trouve,/en/players/nathan-trouve/t0fw/overview,2,-,1,-,-
z239,1492T,Federico Zeballos,/en/players/federico-zeballos/z239/overview,2,-,1,-,-
f0hn,1508T,Karol Filar,/en/players/karol-filar/f0hn/overview,2,-,2,-,-
j0cs,1508T,Petar Jovanovic,/en/players/petar-jovanovic/j0cs/overview,2,-,2,-,-
m0cj,1508T,Hugo Maia,/en/players/hugo-maia/m0cj/overview,2,-,2,-,-
m0dq,1508T,Vladislav Melnic,/en/players/vladislav-melnic/m0dq/overview,2,-,2,-,-
p0m4,1508T,Denis Petak,/en/players/denis-petak/p0m4/overview,2,-,2,-,-
s0nb,1508T,Iacopo Sada,/en/players/iacopo-sada/s0nb/overview,2,-,2,-,-
s0wk,1508T,Calin Teodor Stirbu,/en/players/calin-teodor-stirbu/s0wk/overview,2,-,2,-,-
v0ep,1508T,Jip Van Assendelft,/en/players/jip-van-assendelft/v0ep/overview,2,-,2,-,-
w660,1508T,Jefferson Wendler Filho,/en/players/jefferson-wendler-filho/w660/overview,2,-,2,-,-
a0ku,1517T,Enzo Aguiard,/en/players/enzo-aguiard/a0ku/overview,2,-,2,-,-
a0g6,1517T,Ryuhei Azuma,/en/players/ryuhei-azuma/a0g6/overview,2,-,2,-,-
b0oq,1517T,Louis Bowden,/en/players/louis-bowden/b0oq/overview,2,-,2,-,-
b0s5,1517T,Gabriele Brancatelli,/en/players/gabriele-brancatelli/b0s5/overview,2,-4,2,-,-
c0f7,1517T,Luigi Castelletti,/en/players/luigi-castelletti/c0f7/overview,2,-,2,-,-
e0bo,1517T,Nino Ehrenschneider,/en/players/nino-ehrenschneider/e0bo/overview,2,-,2,-,-
k0kc,1517T,Jangjun Kim,/en/players/jangjun-kim/k0kc/overview,2,-,2,-,-
m0da,1517T,Keenan Mayo,/en/players/keenan-mayo/m0da/overview,2,-,2,-,-
m0fx,1517T,Minjong Park,/en/players/minjong-park/m0fx/overview,2,-,2,-,-
rh25,1517T,Kenneth Raisma,/en/players/kenneth-raisma/rh25/overview,2,-,2,-,-
r0da,1517T,Sebastian Rodriguez,/en/players/sebastian-rodriguez/r0da/overview,2,-,2,-,-
v0hb,1517T,Rocco Valente,/en/players/rocco-valente/v0hb/overview,2,-,2,-,-
v0gr,1517T,Alexander Vasilev,/en/players/alexander-vasilev/v0gr/overview,2,-,2,-,-
wb03,1517T,Shunsuke Wakita,/en/players/shunsuke-wakita/wb03/overview,2,-,2,-,-
a0en,1531T,Cihan Akay,/en/players/cihan-akay/a0en/overview,2,-,3,-,-
b0tl,1531T,Evan Burnett,/en/players/evan-burnett/b0tl/overview,2,-,3,-,-
h0d9,1531T,Cleeve Harper,/en/players/cleeve-harper/h0d9/overview,2,-,3,-,-
m0o6,1531T,Pablo Martinez Gomez,/en/players/pablo-martinez-gomez/m0o6/overview,2,-,3,-,-
m0or,1531T,Rohan Murali,/en/players/rohan-murali/m0or/overview,2,-,3,-,-
rh73,1531T,Frazier Rengifo,/en/players/frazier-rengifo/rh73/overview,2,-,3,-,-
w0az,1531T,Lodewijk Weststrate,/en/players/lodewijk-weststrate/w0az/overview,2,-,3,-,-
z0c7,1531T,Yaojie Zeng,/en/players/yaojie-zeng/z0c7/overview,2,-,3,-,-
b0ib,1539T,Gianluca Ballotta,/en/players/gianluca-ballotta/b0ib/overview,2,-,3,-,-
bk12,1539T,Adrian Bodmer,/en/players/adrian-bodmer/bk12/overview,2,-,3,-,-
b0ms,1539T,Hans Christian Bustiman Gonzalez,/en/players/hans-christian-bustiman-gonzalez/b0ms/overview,2,-,3,-,-
f09z,1539T,Omar Fields,/en/players/omar-fields/f09z/overview,2,-,3,-,-
g0h0,1539T,Sai Karteek Reddy Ganta,/en/players/sai-karteek-reddy-ganta/g0h0/overview,2,-,3,-,-
g0dk,1539T,Julián Gimenez,/en/players/julián-gimenez/g0dk/overview,2,-,3,-,-
h0gl,1539T,Nico Hornitschek,/en/players/nico-hornitschek/h0gl/overview,2,-,3,-,-
k0ci,1539T,Dong Ju Kim,/en/players/dong-ju-kim/k0ci/overview,2,-,3,-,-
l0c8,1539T,Mischa Lanz,/en/players/mischa-lanz/l0c8/overview,2,-,3,-,-
l0b4,1539T,Christian Lerby,/en/players/christian-lerby/l0b4/overview,2,-,3,-,-
l0a0,1539T,Alberto Lim,/en/players/alberto-lim/l0a0/overview,2,-,3,-,-
m0uo,1539T,Will Mayew,/en/players/will-mayew/m0uo/overview,2,-,3,-,-
m0i5,1539T,Alen Mujakic,/en/players/alen-mujakic/m0i5/overview,2,-,3,-,-
tc46,1539T,Mateusz Terczynski,/en/players/mateusz-terczynski/tc46/overview,2,-,3,-,-
t0fn,1539T,Benjamin Torres,/en/players/benjamin-torres/t0fn/overview,2,-,3,-,-
u131,1539T,Andres Urrea,/en/players/andres-urrea/u131/overview,2,-,3,-,-
w816,1539T,Antoine Walch,/en/players/antoine-walch/w816/overview,2,-,3,-,-
z0ce,1539T,Noah Zamora,/en/players/noah-zamora/z0ce/overview,2,-,3,-,-
z0cn,1539T,Jeremy Zhang,/en/players/jeremy-zhang/z0cn/overview,2,-,3,-,-
c0l9,1558T,Alessandro Coccioli,/en/players/alessandro-coccioli/c0l9/overview,2,-,4,-,-
c0ll,1558T,Charlelie Cosnet,/en/players/charlelie-cosnet/c0ll/overview,2,-,4,-,-
h0hz,1558T,Kevin Humpfner,/en/players/kevin-humpfner/h0hz/overview,2,-,4,-,-
j0dl,1558T,Nicolas Jadoun,/en/players/nicolas-jadoun/j0dl/overview,2,-,4,-,-
j0c2,1558T,Jarno Jans,/en/players/jarno-jans/j0c2/overview,2,-,4,-,-
n0ax,1558T,Alexey Nesterov,/en/players/alexey-nesterov/n0ax/overview,2,-,4,-,-
b0ne,1564T,Guelfo Baldovinetti,/en/players/guelfo-baldovinetti/b0ne/overview,2,-,4,-,-
bm09,1564T,Lawrence Bataljin,/en/players/lawrence-bataljin/bm09/overview,2,-,4,-,-
b0oi,1564T,Billy Blaydes,/en/players/billy-blaydes/b0oi/overview,2,-,4,-,-
b0ln,1564T,Adrien Burdet,/en/players/adrien-burdet/b0ln/overview,2,-,4,-,-
d0lj,1564T,Diego Dedura-Palomero,/en/players/diego-dedura-palomero/d0lj/overview,2,-,4,-,-
e0dp,1564T,Maxwell Exsted,/en/players/maxwell-exsted/e0dp/overview,2,-,4,-,-
f0g5,1564T,Alexander Frusina,/en/players/alexander-frusina/f0g5/overview,2,-,4,-,-
f0bn,1564T,Hong-Lin Fu,/en/players/hong-lin-fu/f0bn/overview,2,-,4,-,-
g0bh,1564T,Roi Ginat,/en/players/roi-ginat/g0bh/overview,2,-,4,-,-
g0ey,1564T,Erik Grevelius,/en/players/erik-grevelius/g0ey/overview,2,-,4,-,-
h0jb,1564T,Ye Hongyu,/en/players/ye-hongyu/h0jb/overview,2,-,4,-,-
h0jd,1564T,Roy Horovitz,/en/players/roy-horovitz/h0jd/overview,2,+1,4,-,-
l0cs,1564T,Pengyu Lu,/en/players/pengyu-lu/l0cs/overview,2,-,4,-,-
l0bw,1564T,Michal Lusovsky,/en/players/michal-lusovsky/l0bw/overview,2,-,4,-,-
m0rg,1564T,Daniel Milavsky,/en/players/daniel-milavsky/m0rg/overview,2,-,4,-,-
n0ct,1564T,Shunsuke Nakagawa,/en/players/shunsuke-nakagawa/n0ct/overview,2,-,4,-,-
fb18,1564T,Ben Patael,/en/players/ben-patael/fb18/overview,2,-,4,-,-
p0dh,1564T,Roman Postolka,/en/players/roman-postolka/p0dh/overview,2,-,4,-,-
p0ku,1564T,Jaka Protic Zakelj,/en/players/jaka-protic-zakelj/p0ku/overview,2,-,4,-,-
r0fm,1564T,Huzaifa Abdul Rehman,/en/players/huzaifa-abdul-rehman/r0fm/overview,2,-,4,-,-
r0bn,1564T,Simon Reveniau,/en/players/simon-reveniau/r0bn/overview,2,-,4,-,-
s0u0,1564T,Jelani Sarr,/en/players/jelani-sarr/s0u0/overview,2,-,4,-,-
s0i2,1564T,Jonas Schaer,/en/players/jonas-schaer/s0i2/overview,2,-,4,-,-
s0jx,1564T,Imran Sibille El Moumi,/en/players/imran-sibille-el-moumi/s0jx/overview,2,-,4,-,-
s0to,1564T,Tiago Silva,/en/players/tiago-silva/s0to/overview,2,-,4,-,-
v0ht,1564T,Ronetto Van Tilburg,/en/players/ronetto-van-tilburg/v0ht/overview,2,-,4,-,-
v0hm,1564T,Gabriele Vulpitta,/en/players/gabriele-vulpitta/v0hm/overview,2,+1,4,-,-
w0ex,1564T,Paul Werren,/en/players/paul-werren/w0ex/overview,2,-,4,-,-
w0e5,1564T,Tegar Abdi Satrio Wibowo,/en/players/tegar-abdi-satrio-wibowo/w0e5/overview,2,-,4,-,-
d0ip,1593T,Gustavo Ribeiro De Almeida,/en/players/gustavo-ribeiro-de-almeida/d0ip/overview,2,-,5,-,-
j0e3,1593T,Oskar Jansson,/en/players/oskar-jansson/j0e3/overview,2,-,5,-,-
n693,1593T,Hamidreza Nadaf,/en/players/hamidreza-nadaf/n693/overview,2,-,5,-,-
r0ac,1593T,Alessandro Ragazzi,/en/players/alessandro-ragazzi/r0ac/overview,2,-,5,-,-
a0f7,1597T,Kaya Arinc,/en/players/kaya-arinc/a0f7/overview,2,-,5,-,-
b0u0,1597T,Fadi Bidan,/en/players/fadi-bidan/b0u0/overview,2,-,5,-,-
c0pk,1597T,Xing Dao Chen,/en/players/xing-dao-chen/c0pk/overview,2,-,5,-,-
d0cq,1597T,Julien De Cuyper,/en/players/julien-de-cuyper/d0cq/overview,2,-,5,-,-
d0ic,1597T,Julian Desousa,/en/players/julian-desousa/d0ic/overview,2,-,5,-,-
g0m3,1597T,Aaron Gil Garcia,/en/players/aaron-gil-garcia/g0m3/overview,2,-,5,-,-
g0f9,1597T,Rafael Giotis,/en/players/rafael-giotis/g0f9/overview,2,-,5,-,-
h0gw,1597T,Michel Hopp,/en/players/michel-hopp/h0gw/overview,2,-,5,-,-
h0ds,1597T,Ondrej Horak,/en/players/ondrej-horak/h0ds/overview,2,-,5,-,-
kd70,1597T,Pedja Krstin,/en/players/pedja-krstin/kd70/overview,2,-,5,1,-
l0jv,1597T,Chen-Yu Lu,/en/players/chen-yu-lu/l0jv/overview,2,-,5,-,-
m0js,1597T,Joris Moret,/en/players/joris-moret/m0js/overview,2,-,5,-,-
p0lq,1597T,Nicolas Philibert,/en/players/nicolas-philibert/p0lq/overview,2,-,5,-,-
p0ip,1597T,Nicolo Pozzani,/en/players/nicolo-pozzani/p0ip/overview,2,-,5,-,-
td17,1597T,Leonardo Telles,/en/players/leonardo-telles/td17/overview,2,-,5,-,-
m0hq,1612,Obrad Markovski,/en/players/obrad-markovski/m0hq/overview,2,-,6,-,-
a0l1,1613T,Siwanat Auytayakul,/en/players/siwanat-auytayakul/a0l1/overview,2,-,6,-,-
b0m1,1613T,Mehdi Benchakroun,/en/players/mehdi-benchakroun/b0m1/overview,2,-,6,-,-
c0ju,1613T,Enzo Camargo Lima,/en/players/enzo-camargo-lima/c0ju/overview,2,-,6,-,-
cn07,1613T,Shohei Chikami,/en/players/shohei-chikami/cn07/overview,2,-,6,-,-
d0hs,1613T,Dinko Dinev,/en/players/dinko-dinev/d0hs/overview,2,-,6,-,-
e0ca,1613T,Gal Emersic Potocnik,/en/players/gal-emersic-potocnik/e0ca/overview,2,-,6,-,-
f0fb,1613T,Maximilian Figl,/en/players/maximilian-figl/f0fb/overview,2,-,6,-,-
g0gt,1613T,Biagio Gramaticopolo,/en/players/biagio-gramaticopolo/g0gt/overview,2,-,6,-,-
k0bi,1613T,Bharath Nishok Kumaran,/en/players/bharath-nishok-kumaran/k0bi/overview,2,-,6,-,-
l0gj,1613T,Mika Lipp,/en/players/mika-lipp/l0gj/overview,2,-,6,-,-
m0n5,1613T,Rohan Mehra,/en/players/rohan-mehra/m0n5/overview,2,-,6,-,-
m0ce,1613T,Arjun Mehrotra,/en/players/arjun-mehrotra/m0ce/overview,2,-,6,-,-
m0s4,1613T,Nik Mikovic,/en/players/nik-mikovic/m0s4/overview,2,-,6,-,-
o663,1613T,Jannik Opitz,/en/players/jannik-opitz/o663/overview,2,-,6,-,-
r0jh,1613T,Pedro Rodrigues,/en/players/pedro-rodrigues/r0jh/overview,2,-,6,-,-
s0m1,1613T,Daniil Savelev,/en/players/daniil-savelev/s0m1/overview,2,-,6,-,-
s0no,1613T,Ezequiel Simonit,/en/players/ezequiel-simonit/s0no/overview,2,-,6,-,-
s0so,1613T,Timofey Stepanov,/en/players/timofey-stepanov/s0so/overview,2,-,6,-,-
t0by,1613T,Siim Troost,/en/players/siim-troost/t0by/overview,2,-,6,-,-
y0bb,1613T,Ali Yazdani,/en/players/ali-yazdani/y0bb/overview,2,-,6,-,-
pi06,1633T,Yvo Panak,/en/players/yvo-panak/pi06/overview,2,-,7,-,-
r0ev,1633T,Ishaan Ravichander,/en/players/ishaan-ravichander/r0ev/overview,2,-,7,-,-
s0i6,1633T,Jonathan Sorbo,/en/players/jonathan-sorbo/s0i6/overview,2,-,7,-,-
t0e0,1633T,Gian Luca Tanner,/en/players/gian-luca-tanner/t0e0/overview,2,-,7,-,-
b0py,1637T,Paul Barbier Gazeu,/en/players/paul-barbier-gazeu/b0py/overview,2,-,7,-,-
bk09,1637T,Luis Britto,/en/players/luis-britto/bk09/overview,2,-,7,-,-
c0ng,1637T,Miguel Angel Cabrera,/en/players/miguel-angel-cabrera/c0ng/overview,2,-,7,-,-
c0ml,1637T,Aurel Ciocanu,/en/players/aurel-ciocanu/c0ml/overview,2,-,7,-,-
f0gs,1637T,Abel Forger,/en/players/abel-forger/f0gs/overview,2,-,7,-,-
fa69,1637T,Simon Freund,/en/players/simon-freund/fa69/overview,2,-,7,-,-
h0ce,1637T,Philip Hjorth,/en/players/philip-hjorth/h0ce/overview,2,-,7,-,-
h0cu,1637T,Ronald Hohmann,/en/players/ronald-hohmann/h0cu/overview,2,-,7,-,-
j0dj,1637T,William Jucha,/en/players/william-jucha/j0dj/overview,2,-,7,-,-
n0ag,1637T,Mason Naumovski,/en/players/mason-naumovski/n0ag/overview,2,-,7,-,-
p0d4,1637T,Brandon Perez,/en/players/brandon-perez/p0d4/overview,2,-,7,-,-
s0y3,1637T,David Saye,/en/players/david-saye/s0y3/overview,2,-,7,-,-
s0im,1637T,Matthew Segura,/en/players/matthew-segura/s0im/overview,2,-,7,-,-
v0d1,1637T,Lorenzo Vatteroni,/en/players/lorenzo-vatteroni/v0d1/overview,2,-,7,-,-
wb15,1637T,Hong Kit Wong,/en/players/hong-kit-wong/wb15/overview,2,-,7,-,-
b0h9,1652T,Antoine Berger,/en/players/antoine-berger/b0h9/overview,2,-,8,-,-
g0la,1652T,Manish Ganesh,/en/players/manish-ganesh/g0la/overview,2,-,8,-,-
g0gk,1652T,Anthony Genov,/en/players/anthony-genov/g0gk/overview,2,-,8,-,-
g0k1,1652T,Timothy Gray,/en/players/timothy-gray/g0k1/overview,2,-,8,-,-
k0ez,1652T,Yuta Kikuchi,/en/players/yuta-kikuchi/k0ez/overview,2,-,8,-,-
ki10,1652T,Chad Kissell,/en/players/chad-kissell/ki10/overview,2,-,8,-,-
k0i2,1652T,Jakub Kroslak,/en/players/jakub-kroslak/k0i2/overview,2,-,8,-,-
l0k7,1652T,Fryderyk Lechno-Wasiutynski,/en/players/fryderyk-lechno-wasiutynski/l0k7/overview,2,-,8,-,-
s0mc,1652T,Mehdi Sadaoui,/en/players/mehdi-sadaoui/s0mc/overview,2,-,8,-,-
s0s9,1652T,Dimitris Sakellaridis,/en/players/dimitris-sakellaridis/s0s9/overview,2,-,8,-,-
s0gm,1652T,Daniel Salazar,/en/players/daniel-salazar/s0gm/overview,2,-,8,-,-
cn64,1663T,Alexis Canter,/en/players/alexis-canter/cn64/overview,2,-,9,-,-
c0h9,1663T,Credit Chaiyarin,/en/players/credit-chaiyarin/c0h9/overview,2,-,9,-,-
e0d4,1663T,Kevin Edengren,/en/players/kevin-edengren/e0d4/overview,2,-,9,-,-
f607,1663T,Goncalo Falcao,/en/players/goncalo-falcao/f607/overview,2,-,9,-,-
k0hp,1663T,Ivan Kazakov,/en/players/ivan-kazakov/k0hp/overview,2,-,9,-,-
o0ax,1663T,Gian Marco Ortenzi,/en/players/gian-marco-ortenzi/o0ax/overview,2,-,9,-,-
v0eq,1663T,Edouard Villoslada,/en/players/edouard-villoslada/v0eq/overview,2,-,9,-,-
v0cg,1663T,Antoine Vincent,/en/players/antoine-vincent/v0cg/overview,2,-,9,-,-
s0ny,1671,Gokberk Saritas,/en/players/gokberk-saritas/s0ny/overview,2,-,10,-,-
c0kn,1672T,Andrin Casanova,/en/players/andrin-casanova/c0kn/overview,2,-,10,-,-
d0d9,1672T,Stefano D'Agostino,/en/players/stefano-d'agostino/d0d9/overview,2,-,10,-,-
d0a3,1672T,Filip Duda,/en/players/filip-duda/d0a3/overview,2,-,10,-,-
o0cj,1672T,Alexander Orlov,/en/players/alexander-orlov/o0cj/overview,2,-,10,-,-
s0yn,1672T,Grigory Shebekin,/en/players/grigory-shebekin/s0yn/overview,2,-,10,-,-
td49,1672T,Mert Naci Turker,/en/players/mert-naci-turker/td49/overview,2,-,10,-,-
z0b7,1672T,Richard Zusman,/en/players/richard-zusman/z0b7/overview,2,-,10,-,-
s0jf,1679,Roland Stuurman,/en/players/roland-stuurman/s0jf/overview,2,-,11,2,-
b0mp,1680T,Attila Boros,/en/players/attila-boros/b0mp/overview,2,-,11,-,-
cn80,1680T,Raphael Calzi,/en/players/raphael-calzi/cn80/overview,2,-,11,-,-
d0k4,1680T,Felipe De Dios,/en/players/felipe-de-dios/d0k4/overview,2,-,11,-,-
w0di,1680T,Phoenix Weir,/en/players/phoenix-weir/w0di/overview,2,-,11,-,-
b0p1,1684T,Shivank Bhatnagar,/en/players/shivank-bhatnagar/b0p1/overview,2,-,12,-,-
l0jo,1684T,Zoran Ludoski,/en/players/zoran-ludoski/l0jo/overview,2,-,12,-,-
m0mw,1684T,Xavi Matas Ortega,/en/players/xavi-matas-ortega/m0mw/overview,2,-,12,-,-
a0e6,1687T,Bekkhan Atlangeriev,/en/players/bekkhan-atlangeriev/a0e6/overview,2,-,13,-,-
b0p8,1687T,Thomas Brown,/en/players/thomas-brown/b0p8/overview,2,-1,13,-,-
e0aq,1687T,Tom Evans,/en/players/tom-evans/e0aq/overview,2,-,13,-,-
ad06,1690T,Aaron Addison,/en/players/aaron-addison/ad06/overview,1,-,1,1,-
a0df,1690T,Davud Amirov,/en/players/davud-amirov/a0df/overview,1,-,1,-,-
ag50,1690T,Pol Amoros Ramos,/en/players/pol-amoros-ramos/ag50/overview,1,-,1,-,-
a0hz,1690T,Lorenzo Angelini,/en/players/lorenzo-angelini/a0hz/overview,1,-,1,-,-
a786,1690T,Matthew Asciak,/en/players/matthew-asciak/a786/overview,1,-,1,-,-
bt64,1690T,Raphael Baltensperger,/en/players/raphael-baltensperger/bt64/overview,1,-,1,-,-
b0tp,1690T,Henry Bernet,/en/players/henry-bernet/b0tp/overview,1,-,1,-,-
b0sw,1690T,Tymur Bieldiugin,/en/players/tymur-bieldiugin/b0sw/overview,1,-,1,-,-
b0t6,1690T,Thijs Boogaard,/en/players/thijs-boogaard/b0t6/overview,1,-,1,-,-
b0n1,1690T,Kai Brady,/en/players/kai-brady/b0n1/overview,1,-,1,-,-
b0tt,1690T,Matei Florin Breazu,/en/players/matei-florin-breazu/b0tt/overview,1,-,1,-,-
bj65,1690T,Robin Bulant,/en/players/robin-bulant/bj65/overview,1,-,1,-,-
b0en,1690T,Jacob Bullard,/en/players/jacob-bullard/b0en/overview,1,-,1,-,-
co11,1690T,Simon Carr,/en/players/simon-carr/co11/overview,1,-,1,-,-
c0b4,1690T,Brian Cernoch,/en/players/brian-cernoch/c0b4/overview,1,-,1,-,-
c0q7,1690T,Nicolo Consonni,/en/players/nicolo-consonni/c0q7/overview,1,-,1,-,-
c0k4,1690T,Sven Corbinais,/en/players/sven-corbinais/c0k4/overview,1,-,1,-,-
c0lp,1690T,Sandro Cottino,/en/players/sandro-cottino/c0lp/overview,1,-,1,-,-
d0bu,1690T,Pasquale De Giorgio,/en/players/pasquale-de-giorgio/d0bu/overview,1,-,1,-,-
d0ii,1690T,Jesse De Jager,/en/players/jesse-de-jager/d0ii/overview,1,-,1,-,-
d0f0,1690T,Bohua Dong,/en/players/bohua-dong/d0f0/overview,1,-,1,-,-
da44,1690T,Luciano Doria,/en/players/luciano-doria/da44/overview,1,-,1,-,-
e0e0,1690T,Juan Arturo Espanol Moreno,/en/players/juan-arturo-espanol-moreno/e0e0/overview,1,-,1,-,-
f0dj,1690T,Janos Fekete,/en/players/janos-fekete/f0dj/overview,1,-,1,-,-
f0ht,1690T,Alex Finkelstein,/en/players/alex-finkelstein/f0ht/overview,1,-,1,-,-
f0bl,1690T,Matthew Foster-Estwick,/en/players/matthew-foster-estwick/f0bl/overview,1,-,1,-,-
g820,1690T,Xin Gao,/en/players/xin-gao/g820/overview,1,-,1,-,-
g0me,1690T,Gabriel Ghetu,/en/players/gabriel-ghetu/g0me/overview,1,-,1,-,-
gk15,1690T,Anders Grinderslev,/en/players/anders-grinderslev/gk15/overview,1,-,1,-,-
