pid,rank,name,link,points,points_moved,tourneys_played,points_losing,points_gaining
r0jw,1432T,Michele Ribecai,/en/players/michele-ribecai/r0jw/overview,3,-,6,-,-
t0fh,1432T,Alejandro Turriziani Alvarez,/en/players/alejandro-turriziani-alvarez/t0fh/overview,3,-,6,-,-
i0a5,1439T,Berk Ilkel,/en/players/berk-ilkel/i0a5/overview,3,-,7,-,-
s0lv,1439T,Atharva Sharma,/en/players/atharva-sharma/s0lv/overview,3,-,7,-,-
a0i6,1441T,Filip Apltauer,/en/players/filip-apltauer/a0i6/overview,3,-,7,-,-
s0s2,1441T,Federico Salomone,/en/players/federico-salomone/s0s2/overview,3,-,7,-,-
gc99,1443T,Peter Goldsteiner,/en/players/peter-goldsteiner/gc99/overview,3,-,7,-,-
hh23,1443T,Tim Heger,/en/players/tim-heger/hh23/overview,3,-,7,-,-
j0ct,1443T,William Jansen,/en/players/william-jansen/j0ct/overview,3,-,7,-,-
lh86,1443T,Joel Angel Lucero,/en/players/joel-angel-lucero/lh86/overview,3,-,7,-,-
m0hy,1443T,Finn Murgett,/en/players/finn-murgett/m0hy/overview,3,-,7,-,-
r0gp,1443T,Giacomo Revelli,/en/players/giacomo-revelli/r0gp/overview,3,-,7,-,-
s0um,1443T,Josip Simundza,/en/players/josip-simundza/s0um/overview,3,-,7,-,-
va31,1443T,Stefan Vujic,/en/players/stefan-vujic/va31/overview,3,-,7,-,-
d0jw,1451T,Jiayang Dong,/en/players/jiayang-dong/d0jw/overview,3,-,8,-,-
m0e2,1451T,Matvey Minin,/en/players/matvey-minin/m0e2/overview,3,-,8,-,-
n0b3,1451T,Joao Marcos Nusdeo,/en/players/joao-marcos-nusdeo/n0b3/overview,3,-,8,-,-
r0fq,1451T,Hudson Rivera,/en/players/hudson-rivera/r0fq/overview,3,-,8,-,-
r0ir,1451T,Gino Romano,/en/players/gino-romano/r0ir/overview,3,-,8,-,-
rc53,1451T,Gabriel Roveri Sidney,/en/players/gabriel-roveri-sidney/rc53/overview,3,-,8,-,-
s0uu,1451T,Maxim Shin,/en/players/maxim-shin/s0uu/overview,3,-,8,-,-
v0e0,1451T,Pavel Verbin,/en/players/pavel-verbin/v0e0/overview,3,-,8,-,-
v502,1451T,Ranjeet Virali-Murugesan,/en/players/ranjeet-virali-murugesan/v502/overview,3,-,8,-,-
bu48,1460,Andrea Bolla,/en/players/andrea-bolla/bu48/overview,3,-,9,-,-
b0pw,1461T,Kaylan Bigun,/en/players/kaylan-bigun/b0pw/overview,3,-,9,-,-
d0lb,1461T,Fabio De Michele,/en/players/fabio-de-michele/d0lb/overview,3,-,9,-,-
e0cf,1461T,Gabriel Elicha Navas,/en/players/gabriel-elicha-navas/e0cf/overview,3,-,9,-,-
h0cp,1461T,Kabir Hans,/en/players/kabir-hans/h0cp/overview,3,-,9,1,-
ke42,1461T,Krittin Koaykul,/en/players/krittin-koaykul/ke42/overview,3,-,9,-,-
k0he,1461T,Ioannis Kountourakis,/en/players/ioannis-kountourakis/k0he/overview,3,-,9,-,-
k0a5,1461T,Natthasith Kunsuwan,/en/players/natthasith-kunsuwan/k0a5/overview,3,-,9,-,-
l0g4,1461T,Lorenzo Lorusso,/en/players/lorenzo-lorusso/l0g4/overview,3,-,9,-,-
m0jx,1461T,Maurus Malgiaritta,/en/players/maurus-malgiaritta/m0jx/overview,3,-,9,-,-
q02o,1461T,Rudy Quan,/en/players/rudy-quan/q02o/overview,3,-,9,-,-
w0de,1461T,Ben Weintraub,/en/players/ben-weintraub/w0de/overview,3,-,9,-,-
p0ks,1472,Lasse Poertner,/en/players/lasse-poertner/p0ks/overview,3,-,10,-,-
c0ms,1473T,Ethan Cook,/en/players/ethan-cook/c0ms/overview,3,-,10,1,-
n0d7,1473T,Peter Nad,/en/players/peter-nad/n0d7/overview,3,-,10,-,-
pl60,1473T,Tomislav Edward Papac,/en/players/tomislav-edward-papac/pl60/overview,3,-,10,1,-
rb49,1476,Lucas Renard,/en/players/lucas-renard/rb49/overview,3,-2,11,-,-
ag64,1477T,Parth Aggarwal,/en/players/parth-aggarwal/ag64/overview,3,-,11,-,-
c0b9,1477T,Kuzey Cekirge,/en/players/kuzey-cekirge/c0b9/overview,3,-,11,-,-
d0in,1477T,Ryan Dickerson,/en/players/ryan-dickerson/d0in/overview,3,-1,11,-,-
m0n2,1477T,Radovan Michalik,/en/players/radovan-michalik/m0n2/overview,3,-,11,-,-
p0iz,1477T,Enrique Pena,/en/players/enrique-pena/p0iz/overview,3,-,11,-,-
s0n4,1477T,Dylan Salton,/en/players/dylan-salton/s0n4/overview,3,-,11,-,-
a0i0,1483T,Simone Agostini,/en/players/simone-agostini/a0i0/overview,3,-,12,-,-
k0jc,1483T,Jack Karlsson Wistrand,/en/players/jack-karlsson-wistrand/k0jc/overview,3,-,12,-,-
mw83,1483T,Jody Maginley,/en/players/jody-maginley/mw83/overview,3,-,12,-,-
a0j5,1486T,Stefan Adrian Andreescu,/en/players/stefan-adrian-andreescu/a0j5/overview,3,-,13,-,-
m09j,1486T,Louroi Martinez,/en/players/louroi-martinez/m09j/overview,3,-,13,-,-
p0im,1488,Aleksa Pisaric,/en/players/aleksa-pisaric/p0im/overview,3,-,15,-,-
a0lt,1489T,Vishwa Aduru,/en/players/vishwa-aduru/a0lt/overview,2,-,1,-,-
bl61,1489T,Filip Bergevi,/en/players/filip-bergevi/bl61/overview,2,-,1,-,-
ch60,1489T,Franco Capalbo,/en/players/franco-capalbo/ch60/overview,2,-,1,-,-
e830,1489T,Eduard Esteve Lobato,/en/players/eduard-esteve-lobato/e830/overview,2,-,1,-,-
i165,1489T,Denis Istomin,/en/players/denis-istomin/i165/overview,2,-,1,-,-
j543,1489T,Luke Johnson,/en/players/luke-johnson/j543/overview,2,-,1,-,-
l0ci,1489T,Francisco Llanes,/en/players/francisco-llanes/l0ci/overview,2,-,1,-,-
m815,1489T,Toshihide Matsui,/en/players/toshihide-matsui/m815/overview,2,-,1,-,-
o411,1489T,Albano Olivetti,/en/players/albano-olivetti/o411/overview,2,-,1,-,-
pe69,1489T,David Pel,/en/players/david-pel/pe69/overview,2,-,1,-,-
s0rl,1489T,Aristarkh Safonov,/en/players/aristarkh-safonov/s0rl/overview,2,-,1,-,-
sj55,1489T,John-Patrick Smith,/en/players/john-patrick-smith/sj55/overview,2,-,1,-,-
t0fw,1489T,Nathan Trouve,/en/players/nathan-trouve/t0fw/overview,2,-,1,-,-
z239,1489T,Federico Zeballos,/en/players/federico-zeballos/z239/overview,2,-,1,-,-
fc00,1503T,Andres Fernandez Canovas,/en/players/andres-fernandez-canovas/fc00/overview,2,-,2,-,-
f0hn,1503T,Karol Filar,/en/players/karol-filar/f0hn/overview,2,-,2,-,-
j0cs,1503T,Petar Jovanovic,/en/players/petar-jovanovic/j0cs/overview,2,-,2,-,-
m0cj,1503T,Hugo Maia,/en/players/hugo-maia/m0cj/overview,2,-,2,-,-
m0dq,1503T,Vladislav Melnic,/en/players/vladislav-melnic/m0dq/overview,2,-,2,-,-
p0m4,1503T,Denis Petak,/en/players/denis-petak/p0m4/overview,2,-,2,-,-
s0nb,1503T,Iacopo Sada,/en/players/iacopo-sada/s0nb/overview,2,-,2,-,-
s0wk,1503T,Calin Teodor Stirbu,/en/players/calin-teodor-stirbu/s0wk/overview,2,-,2,-,-
v0ep,1503T,Jip Van Assendelft,/en/players/jip-van-assendelft/v0ep/overview,2,-,2,-,-
w660,1503T,Jefferson Wendler Filho,/en/players/jefferson-wendler-filho/w660/overview,2,-,2,-,-
a0ku,1513T,Enzo Aguiard,/en/players/enzo-aguiard/a0ku/overview,2,-,2,-,-
a0g6,1513T,Ryuhei Azuma,/en/players/ryuhei-azuma/a0g6/overview,2,-,2,-,-
b0oq,1513T,Louis Bowden,/en/players/louis-bowden/b0oq/overview,2,-,2,-,-
b0s5,1513T,Gabriele Brancatelli,/en/players/gabriele-brancatelli/b0s5/overview,2,-,2,-,-
c0f7,1513T,Luigi Castelletti,/en/players/luigi-castelletti/c0f7/overview,2,-,2,-,-
e0bo,1513T,Nino Ehrenschneider,/en/players/nino-ehrenschneider/e0bo/overview,2,-,2,-,-
k0kc,1513T,Jangjun Kim,/en/players/jangjun-kim/k0kc/overview,2,-,2,-,-
m0da,1513T,Keenan Mayo,/en/players/keenan-mayo/m0da/overview,2,-,2,-,-
m0fx,1513T,Minjong Park,/en/players/minjong-park/m0fx/overview,2,-,2,-,-
rh25,1513T,Kenneth Raisma,/en/players/kenneth-raisma/rh25/overview,2,-,2,-,-
r0da,1513T,Sebastian Rodriguez,/en/players/sebastian-rodriguez/r0da/overview,2,-,2,-,-
v0hb,1513T,Rocco Valente,/en/players/rocco-valente/v0hb/overview,2,-,2,-,-
v0gr,1513T,Alexander Vasilev,/en/players/alexander-vasilev/v0gr/overview,2,-,2,-,-
wb03,1513T,Shunsuke Wakita,/en/players/shunsuke-wakita/wb03/overview,2,-,2,-,-
a0en,1527T,Cihan Akay,/en/players/cihan-akay/a0en/overview,2,-,3,-,-
b0tl,1527T,Evan Burnett,/en/players/evan-burnett/b0tl/overview,2,-,3,-,-
h0d9,1527T,Cleeve Harper,/en/players/cleeve-harper/h0d9/overview,2,-,3,-,-
m0o6,1527T,Pablo Martinez Gomez,/en/players/pablo-martinez-gomez/m0o6/overview,2,-,3,-,-
m0or,1527T,Rohan Murali,/en/players/rohan-murali/m0or/overview,2,-,3,-,-
rh73,1527T,Frazier Rengifo,/en/players/frazier-rengifo/rh73/overview,2,-,3,-,-
w0az,1527T,Lodewijk Weststrate,/en/players/lodewijk-weststrate/w0az/overview,2,-,3,-,-
z0c7,1527T,Yaojie Zeng,/en/players/yaojie-zeng/z0c7/overview,2,-,3,-,-
b0ib,1535T,Gianluca Ballotta,/en/players/gianluca-ballotta/b0ib/overview,2,-,3,-,-
bk12,1535T,Adrian Bodmer,/en/players/adrian-bodmer/bk12/overview,2,-,3,-,-
b0ms,1535T,Hans Christian Bustiman Gonzalez,/en/players/hans-christian-bustiman-gonzalez/b0ms/overview,2,-,3,-,-
f09z,1535T,Omar Fields,/en/players/omar-fields/f09z/overview,2,-,3,1,-
g0h0,1535T,Sai Karteek Reddy Ganta,/en/players/sai-karteek-reddy-ganta/g0h0/overview,2,-,3,-,-
g0dk,1535T,Julián Gimenez,/en/players/julián-gimenez/g0dk/overview,2,-,3,-,-
h0gl,1535T,Nico Hornitschek,/en/players/nico-hornitschek/h0gl/overview,2,-,3,-,-
k0ci,1535T,Dong Ju Kim,/en/players/dong-ju-kim/k0ci/overview,2,-,3,-,-
l0c8,1535T,Mischa Lanz,/en/players/mischa-lanz/l0c8/overview,2,-,3,-,-
l0b4,1535T,Christian Lerby,/en/players/christian-lerby/l0b4/overview,2,-,3,-,-
l0a0,1535T,Alberto Lim,/en/players/alberto-lim/l0a0/overview,2,-,3,-,-
m0vl,1535T,Goncalo Marques,/en/players/goncalo-marques/m0vl/overview,2,+1,3,-,-
m0uo,1535T,Will Mayew,/en/players/will-mayew/m0uo/overview,2,-,3,-,-
m0i5,1535T,Alen Mujakic,/en/players/alen-mujakic/m0i5/overview,2,-,3,-,-
tc46,1535T,Mateusz Terczynski,/en/players/mateusz-terczynski/tc46/overview,2,-,3,-,-
t0fn,1535T,Benjamin Torres,/en/players/benjamin-torres/t0fn/overview,2,-,3,-,-
u131,1535T,Andres Urrea,/en/players/andres-urrea/u131/overview,2,-,3,-,-
w816,1535T,Antoine Walch,/en/players/antoine-walch/w816/overview,2,-,3,-,-
z0ce,1535T,Noah Zamora,/en/players/noah-zamora/z0ce/overview,2,-,3,-,-
z0cn,1535T,Jeremy Zhang,/en/players/jeremy-zhang/z0cn/overview,2,-,3,-,-
c0l9,1555T,Alessandro Coccioli,/en/players/alessandro-coccioli/c0l9/overview,2,-,4,-,-
c0ll,1555T,Charlelie Cosnet,/en/players/charlelie-cosnet/c0ll/overview,2,-,4,-,-
h0hz,1555T,Kevin Humpfner,/en/players/kevin-humpfner/h0hz/overview,2,-,4,-,-
j0dl,1555T,Nicolas Jadoun,/en/players/nicolas-jadoun/j0dl/overview,2,-,4,-,-
j0c2,1555T,Jarno Jans,/en/players/jarno-jans/j0c2/overview,2,-,4,-,-
n0ax,1555T,Alexey Nesterov,/en/players/alexey-nesterov/n0ax/overview,2,-,4,-,-
b0ne,1561T,Guelfo Baldovinetti,/en/players/guelfo-baldovinetti/b0ne/overview,2,-,4,-,-
b0oi,1561T,Billy Blaydes,/en/players/billy-blaydes/b0oi/overview,2,-,4,-,-
b0ln,1561T,Adrien Burdet,/en/players/adrien-burdet/b0ln/overview,2,-,4,-,-
d0lj,1561T,Diego Dedura-Palomero,/en/players/diego-dedura-palomero/d0lj/overview,2,-,4,-,-
e0dp,1561T,Maxwell Exsted,/en/players/maxwell-exsted/e0dp/overview,2,-,4,-,-
f0g5,1561T,Alexander Frusina,/en/players/alexander-frusina/f0g5/overview,2,-,4,-,-
f0bn,1561T,Hong-Lin Fu,/en/players/hong-lin-fu/f0bn/overview,2,-,4,-,-
g0bh,1561T,Roi Ginat,/en/players/roi-ginat/g0bh/overview,2,-,4,-,-
g0ey,1561T,Erik Grevelius,/en/players/erik-grevelius/g0ey/overview,2,-,4,-,-
h0jb,1561T,Ye Hongyu,/en/players/ye-hongyu/h0jb/overview,2,-,4,-,-
h0jd,1561T,Roy Horovitz,/en/players/roy-horovitz/h0jd/overview,2,-,4,-,-
l0cs,1561T,Pengyu Lu,/en/players/pengyu-lu/l0cs/overview,2,-,4,-,-
l0bw,1561T,Michal Lusovsky,/en/players/michal-lusovsky/l0bw/overview,2,-,4,-,-
m0rg,1561T,Daniel Milavsky,/en/players/daniel-milavsky/m0rg/overview,2,-,4,-,-
n0ct,1561T,Shunsuke Nakagawa,/en/players/shunsuke-nakagawa/n0ct/overview,2,-,4,-,-
fb18,1561T,Ben Patael,/en/players/ben-patael/fb18/overview,2,-,4,-,-
p0dh,1561T,Roman Postolka,/en/players/roman-postolka/p0dh/overview,2,-,4,-,-
p0ku,1561T,Jaka Protic Zakelj,/en/players/jaka-protic-zakelj/p0ku/overview,2,-,4,-,-
r0fm,1561T,Huzaifa Abdul Rehman,/en/players/huzaifa-abdul-rehman/r0fm/overview,2,-,4,-,-
r0bn,1561T,Simon Reveniau,/en/players/simon-reveniau/r0bn/overview,2,-,4,-,-
s0u0,1561T,Jelani Sarr,/en/players/jelani-sarr/s0u0/overview,2,-,4,-,-
s0i2,1561T,Jonas Schaer,/en/players/jonas-schaer/s0i2/overview,2,-,4,-,-
s0jx,1561T,Imran Sibille El Moumi,/en/players/imran-sibille-el-moumi/s0jx/overview,2,-,4,-,-
s0to,1561T,Tiago Silva,/en/players/tiago-silva/s0to/overview,2,-,4,-,-
v0ht,1561T,Ronetto Van Tilburg,/en/players/ronetto-van-tilburg/v0ht/overview,2,-,4,-,-
w0ex,1561T,Paul Werren,/en/players/paul-werren/w0ex/overview,2,-,4,-,-
w0e5,1561T,Tegar Abdi Satrio Wibowo,/en/players/tegar-abdi-satrio-wibowo/w0e5/overview,2,-,4,-,-
d0ip,1588T,Gustavo Ribeiro De Almeida,/en/players/gustavo-ribeiro-de-almeida/d0ip/overview,2,-,5,-,-
j0e3,1588T,Oskar Jansson,/en/players/oskar-jansson/j0e3/overview,2,-,5,-,-
li39,1588T,Alexandar Lazarov,/en/players/alexandar-lazarov/li39/overview,2,-20,5,-,-
mm66,1588T,Nikola Milojevic,/en/players/nikola-milojevic/mm66/overview,2,-14,5,-,-
n693,1588T,Hamidreza Nadaf,/en/players/hamidreza-nadaf/n693/overview,2,-,5,-,-
r0ac,1588T,Alessandro Ragazzi,/en/players/alessandro-ragazzi/r0ac/overview,2,-,5,-,-
c0c9,1594T,Ken Cavrak,/en/players/ken-cavrak/c0c9/overview,2,-1,5,1,-
c0pk,1594T,Xing Dao Chen,/en/players/xing-dao-chen/c0pk/overview,2,-,5,-,-
d0cq,1594T,Julien De Cuyper,/en/players/julien-de-cuyper/d0cq/overview,2,-,5,-,-
d0ic,1594T,Julian Desousa,/en/players/julian-desousa/d0ic/overview,2,-,5,-,-
g0m3,1594T,Aaron Gil Garcia,/en/players/aaron-gil-garcia/g0m3/overview,2,-,5,-,-
g0f9,1594T,Rafael Giotis,/en/players/rafael-giotis/g0f9/overview,2,-,5,-,-
h0gw,1594T,Michel Hopp,/en/players/michel-hopp/h0gw/overview,2,-,5,-,-
h0ds,1594T,Ondrej Horak,/en/players/ondrej-horak/h0ds/overview,2,-,5,-,-
l0jv,1594T,Chen-Yu Lu,/en/players/chen-yu-lu/l0jv/overview,2,-,5,-,-
m0ce,1594T,Arjun Mehrotra,/en/players/arjun-mehrotra/m0ce/overview,2,-,5,1,-
m0js,1594T,Joris Moret,/en/players/joris-moret/m0js/overview,2,-,5,-,-
p0lq,1594T,Nicolas Philibert,/en/players/nicolas-philibert/p0lq/overview,2,-,5,-,-
p0ip,1594T,Nicolo Pozzani,/en/players/nicolo-pozzani/p0ip/overview,2,-,5,-,-
r0dp,1594T,Sam Ryan Ziegann,/en/players/sam-ryan-ziegann/r0dp/overview,2,+1,5,-,-
td17,1594T,Leonardo Telles,/en/players/leonardo-telles/td17/overview,2,-,5,-,-
m0hq,1609,Obrad Markovski,/en/players/obrad-markovski/m0hq/overview,2,-,6,-,-
a0f7,1610T,Kaya Arinc,/en/players/kaya-arinc/a0f7/overview,2,-,6,-,-
b0m1,1610T,Mehdi Benchakroun,/en/players/mehdi-benchakroun/b0m1/overview,2,-,6,-,-
b0u0,1610T,Fadi Bidan,/en/players/fadi-bidan/b0u0/overview,2,-,6,-,-
bk09,1610T,Luis Britto,/en/players/luis-britto/bk09/overview,2,-,6,-,-
c0ju,1610T,Enzo Camargo Lima,/en/players/enzo-camargo-lima/c0ju/overview,2,-,6,-,-
d0hs,1610T,Dinko Dinev,/en/players/dinko-dinev/d0hs/overview,2,-,6,-,-
e0ca,1610T,Gal Emersic Potocnik,/en/players/gal-emersic-potocnik/e0ca/overview,2,-,6,-,-
f0fb,1610T,Maximilian Figl,/en/players/maximilian-figl/f0fb/overview,2,-,6,-,-
fa69,1610T,Simon Freund,/en/players/simon-freund/fa69/overview,2,-,6,-,-
g0gt,1610T,Biagio Gramaticopolo,/en/players/biagio-gramaticopolo/g0gt/overview,2,-,6,-,-
k0bi,1610T,Bharath Nishok Kumaran,/en/players/bharath-nishok-kumaran/k0bi/overview,2,-,6,-,-
m0n5,1610T,Rohan Mehra,/en/players/rohan-mehra/m0n5/overview,2,-,6,-,-
m0s4,1610T,Nik Mikovic,/en/players/nik-mikovic/m0s4/overview,2,-,6,-,-
o663,1610T,Jannik Opitz,/en/players/jannik-opitz/o663/overview,2,-,6,-,-
r0jh,1610T,Pedro Rodrigues,/en/players/pedro-rodrigues/r0jh/overview,2,-,6,-,-
s0m1,1610T,Daniil Savelev,/en/players/daniil-savelev/s0m1/overview,2,-,6,-,-
s0no,1610T,Ezequiel Simonit,/en/players/ezequiel-simonit/s0no/overview,2,-,6,-,-
s0so,1610T,Timofey Stepanov,/en/players/timofey-stepanov/s0so/overview,2,-,6,-,-
t0by,1610T,Siim Troost,/en/players/siim-troost/t0by/overview,2,-,6,-,-
y0bb,1610T,Ali Yazdani,/en/players/ali-yazdani/y0bb/overview,2,-,6,-,-
pi06,1630T,Yvo Panak,/en/players/yvo-panak/pi06/overview,2,-,7,-,-
r0ev,1630T,Ishaan Ravichander,/en/players/ishaan-ravichander/r0ev/overview,2,-,7,-,-
s0i6,1630T,Jonathan Sorbo,/en/players/jonathan-sorbo/s0i6/overview,2,-,7,-,-
t0e0,1630T,Gian Luca Tanner,/en/players/gian-luca-tanner/t0e0/overview,2,-,7,-,-
a0l1,1634T,Siwanat Auytayakul,/en/players/siwanat-auytayakul/a0l1/overview,2,-,7,-,-
b0py,1634T,Paul Barbier Gazeu,/en/players/paul-barbier-gazeu/b0py/overview,2,-,7,-,-
c0ng,1634T,Miguel Angel Cabrera,/en/players/miguel-angel-cabrera/c0ng/overview,2,-,7,-,-
cn07,1634T,Shohei Chikami,/en/players/shohei-chikami/cn07/overview,2,-,7,1,-
c0ml,1634T,Aurel Ciocanu,/en/players/aurel-ciocanu/c0ml/overview,2,-,7,-,-
f0gs,1634T,Abel Forger,/en/players/abel-forger/f0gs/overview,2,-,7,-,-
g0k1,1634T,Timothy Gray,/en/players/timothy-gray/g0k1/overview,2,-,7,-,-
h0ce,1634T,Philip Hjorth,/en/players/philip-hjorth/h0ce/overview,2,-,7,-,-
h0cu,1634T,Ronald Hohmann,/en/players/ronald-hohmann/h0cu/overview,2,-,7,-,-
j0dj,1634T,William Jucha,/en/players/william-jucha/j0dj/overview,2,-,7,-,-
l0gj,1634T,Mika Lipp,/en/players/mika-lipp/l0gj/overview,2,-,7,-,-
n0ag,1634T,Mason Naumovski,/en/players/mason-naumovski/n0ag/overview,2,-,7,-,-
p0d4,1634T,Brandon Perez,/en/players/brandon-perez/p0d4/overview,2,-,7,-,-
s0y3,1634T,David Saye,/en/players/david-saye/s0y3/overview,2,-,7,-,-
s0im,1634T,Matthew Segura,/en/players/matthew-segura/s0im/overview,2,-,7,-,-
v0d1,1634T,Lorenzo Vatteroni,/en/players/lorenzo-vatteroni/v0d1/overview,2,-,7,-,-
wb15,1634T,Hong Kit Wong,/en/players/hong-kit-wong/wb15/overview,2,-,7,-,-
b0h9,1651T,Antoine Berger,/en/players/antoine-berger/b0h9/overview,2,-,8,-,-
g0la,1651T,Manish Ganesh,/en/players/manish-ganesh/g0la/overview,2,-,8,-,-
k0ez,1651T,Yuta Kikuchi,/en/players/yuta-kikuchi/k0ez/overview,2,-,8,-,-
ki10,1651T,Chad Kissell,/en/players/chad-kissell/ki10/overview,2,-,8,1,-
k0i2,1651T,Jakub Kroslak,/en/players/jakub-kroslak/k0i2/overview,2,-,8,-,-
l0k7,1651T,Fryderyk Lechno-Wasiutynski,/en/players/fryderyk-lechno-wasiutynski/l0k7/overview,2,-,8,-,-
s0mc,1651T,Mehdi Sadaoui,/en/players/mehdi-sadaoui/s0mc/overview,2,-,8,-,-
s0s9,1651T,Dimitris Sakellaridis,/en/players/dimitris-sakellaridis/s0s9/overview,2,-,8,-,-
s0gm,1651T,Daniel Salazar,/en/players/daniel-salazar/s0gm/overview,2,-,8,-,-
cn64,1660T,Alexis Canter,/en/players/alexis-canter/cn64/overview,2,-,9,-,-
c0h9,1660T,Credit Chaiyarin,/en/players/credit-chaiyarin/c0h9/overview,2,-,9,-,-
e0d4,1660T,Kevin Edengren,/en/players/kevin-edengren/e0d4/overview,2,-,9,-,-
f607,1660T,Goncalo Falcao,/en/players/goncalo-falcao/f607/overview,2,-,9,-,-
g0gk,1660T,Anthony Genov,/en/players/anthony-genov/g0gk/overview,2,-,9,-,-
k0hp,1660T,Ivan Kazakov,/en/players/ivan-kazakov/k0hp/overview,2,-,9,-,-
o0ax,1660T,Gian Marco Ortenzi,/en/players/gian-marco-ortenzi/o0ax/overview,2,-,9,-,-
v0eq,1660T,Edouard Villoslada,/en/players/edouard-villoslada/v0eq/overview,2,-,9,-,-
v0cg,1660T,Antoine Vincent,/en/players/antoine-vincent/v0cg/overview,2,-,9,-,-
s0ny,1669,Gokberk Saritas,/en/players/gokberk-saritas/s0ny/overview,2,-,10,-,-
d0d9,1670T,Stefano D'Agostino,/en/players/stefano-d'agostino/d0d9/overview,2,-,10,-,-
d0a3,1670T,Filip Duda,/en/players/filip-duda/d0a3/overview,2,-,10,-,-
o0cj,1670T,Alexander Orlov,/en/players/alexander-orlov/o0cj/overview,2,-,10,-,-
s0yn,1670T,Grigory Shebekin,/en/players/grigory-shebekin/s0yn/overview,2,-,10,-,-
td49,1670T,Mert Naci Turker,/en/players/mert-naci-turker/td49/overview,2,-,10,-,-
b0mp,1675T,Attila Boros,/en/players/attila-boros/b0mp/overview,2,-,11,-,-
b0ea,1675T,Alexis Boureau,/en/players/alexis-boureau/b0ea/overview,2,-1,11,-,-
c0kn,1675T,Andrin Casanova,/en/players/andrin-casanova/c0kn/overview,2,-,11,-,-
d0k4,1675T,Felipe De Dios,/en/players/felipe-de-dios/d0k4/overview,2,-,11,-,-
w0di,1675T,Phoenix Weir,/en/players/phoenix-weir/w0di/overview,2,-,11,-,-
z0b7,1675T,Richard Zusman,/en/players/richard-zusman/z0b7/overview,2,-,11,-,-
b0p1,1681T,Shivank Bhatnagar,/en/players/shivank-bhatnagar/b0p1/overview,2,-,12,-,-
b0p8,1681T,Thomas Brown,/en/players/thomas-brown/b0p8/overview,2,-,12,-,-
cn80,1681T,Raphael Calzi,/en/players/raphael-calzi/cn80/overview,2,-,12,-,-
l0jo,1681T,Zoran Ludoski,/en/players/zoran-ludoski/l0jo/overview,2,-,12,-,-
m0mw,1681T,Xavi Matas Ortega,/en/players/xavi-matas-ortega/m0mw/overview,2,-,12,-,-
a0e6,1686T,Bekkhan Atlangeriev,/en/players/bekkhan-atlangeriev/a0e6/overview,2,-,13,-,-
e0aq,1686T,Tom Evans,/en/players/tom-evans/e0aq/overview,2,-,13,-,-
a0df,1688T,Davud Amirov,/en/players/davud-amirov/a0df/overview,1,-,1,-,-
ag50,1688T,Pol Amoros Ramos,/en/players/pol-amoros-ramos/ag50/overview,1,-,1,-,-
a0hz,1688T,Lorenzo Angelini,/en/players/lorenzo-angelini/a0hz/overview,1,-,1,-,-
a786,1688T,Matthew Asciak,/en/players/matthew-asciak/a786/overview,1,-,1,-,-
bt64,1688T,Raphael Baltensperger,/en/players/raphael-baltensperger/bt64/overview,1,-,1,-,-
b0tp,1688T,Henry Bernet,/en/players/henry-bernet/b0tp/overview,1,-,1,-,-
b0sw,1688T,Tymur Bieldiugin,/en/players/tymur-bieldiugin/b0sw/overview,1,-,1,-,-
b0t6,1688T,Thijs Boogaard,/en/players/thijs-boogaard/b0t6/overview,1,-,1,-,-
b0n1,1688T,Kai Brady,/en/players/kai-brady/b0n1/overview,1,-,1,-,-
b0tt,1688T,Matei Florin Breazu,/en/players/matei-florin-breazu/b0tt/overview,1,-,1,-,-
bj65,1688T,Robin Bulant,/en/players/robin-bulant/bj65/overview,1,-,1,-,-
b0en,1688T,Jacob Bullard,/en/players/jacob-bullard/b0en/overview,1,-,1,-,-
co11,1688T,Simon Carr,/en/players/simon-carr/co11/overview,1,-,1,-,-
c0b4,1688T,Brian Cernoch,/en/players/brian-cernoch/c0b4/overview,1,-,1,-,-
c0q7,1688T,Nicolo Consonni,/en/players/nicolo-consonni/c0q7/overview,1,-,1,-,-
c0k4,1688T,Sven Corbinais,/en/players/sven-corbinais/c0k4/overview,1,-,1,-,-
c0lp,1688T,Sandro Cottino,/en/players/sandro-cottino/c0lp/overview,1,-,1,-,-
d0bu,1688T,Pasquale De Giorgio,/en/players/pasquale-de-giorgio/d0bu/overview,1,-,1,-,-
d0ii,1688T,Jesse De Jager,/en/players/jesse-de-jager/d0ii/overview,1,-,1,1,-
d0f0,1688T,Bohua Dong,/en/players/bohua-dong/d0f0/overview,1,-,1,-,-
da44,1688T,Luciano Doria,/en/players/luciano-doria/da44/overview,1,-,1,-,-
e0e0,1688T,Juan Arturo Espanol Moreno,/en/players/juan-arturo-espanol-moreno/e0e0/overview,1,-,1,-,-
f0dj,1688T,Janos Fekete,/en/players/janos-fekete/f0dj/overview,1,-,1,-,-
f0ht,1688T,Alex Finkelstein,/en/players/alex-finkelstein/f0ht/overview,1,-,1,-,-
f0bl,1688T,Matthew Foster-Estwick,/en/players/matthew-foster-estwick/f0bl/overview,1,-,1,-,-
g820,1688T,Xin Gao,/en/players/xin-gao/g820/overview,1,-,1,-,-
g0me,1688T,Gabriel Ghetu,/en/players/gabriel-ghetu/g0me/overview,1,-,1,-,-
